name_he,name_lat,source,source_id
גרויה שעירה,Grewia villosa,wildflowers,593
ניל מכסיף,Indigofera articulata,wildflowers,594
אזוביון שעיר,Lavandula pubescens,wildflowers,595
געדה מצויה,Teucrium capitatum,wildflowers,596
ולריינית משולחפת,Valerianella vesicaria,wildflowers,597
פואה מצויה,Rubia tenuifolia,wildflowers,598
דרדר המדבר,Centaurea pallescens,wildflowers,599
קיפודן מצוי,Echinops adenocaulos,wildflowers,6
ורוניקה לבנה,Veronica cymbalaria,wildflowers,60
אפון נמוך,Pisum sativum,wildflowers,600
כוכב ריחני,Asteriscus graveolens,wildflowers,601
פיגם מצוי,Ruta chalepensis,wildflowers,602
חומעה ורודה,Rumex cyprius,wildflowers,603
פרעושית גלונית,Pulicaria incisa,wildflowers,604
לשון-כלב כרתית,Cynoglossum creticum,wildflowers,605
משערת זהובה,Lamarckia aurea,wildflowers,607
מלוח ספוגי,Atriplex holocarpa,wildflowers,608
תמריר מרוקני,Reichardia tingitana,wildflowers,609
רקפת מצויה,Cyclamen persicum,wildflowers,61
פרסה רבת-תרמילים,Hippocrepis multisiliquosa,wildflowers,610
דו-קרן מדברית,Notoceras bicorne,wildflowers,611
זוגן לבן,Zygophyllum album,wildflowers,612
שרעול שעיר,Bituminaria bituminosa,wildflowers,613
ששית מצויה,Sherardia arvensis,wildflowers,614
נורית הלב,Ficaria verna,wildflowers,615
צלף מצרי,Capparis aegyptia,wildflowers,616
עכנאי יהודה,Echium judaeum,wildflowers,617
יחנוק המלחות,Cistanche salsa,wildflowers,618
מורינגה רותמית,Moringa peregrina,wildflowers,619
איריס ארץ-ישראלי,Iris palaestina,wildflowers,62
בן-חורש גדול,Epipactis veratrifolia,wildflowers,620
רכפתן מדברי,Ochradenus baccatus,wildflowers,622
ישימונית דו-גונית,Volutaria crupinoides,wildflowers,623
גרגרנית קצרת-פרי,Trigonella brachycarpa,wildflowers,624
לוענית גדולה,Scrophularia rubricaulis,wildflowers,626
לוניאה שרועה,Launaea nudicaulis,wildflowers,627
חרחבינה טובענית,Eryngium barrelieri,wildflowers,628
מנתור החוף,Matthiola tricuspidata,wildflowers,629
דמומית ארץ-ישראלית,Adonis palaestina,wildflowers,63
ציפורנית נפוחה,Silene vulgaris,wildflowers,630
נורית השדה,Ranunculus arvensis,wildflowers,631
כף-אווז מבאישה,Chenopodium murale,wildflowers,632
ערבה מחודדת,Salix acmophylla,wildflowers,633
סלסילה מצויה,Tordylium trachycarpa,wildflowers,634
זקניים משובלים,Andropogon distachyos,wildflowers,635
מצילות מצוייצות,Leopoldia comosa,wildflowers,636
טופח מצוי,Lathyrus aphaca,wildflowers,637
לועית קטנה,Misopates orontium,wildflowers,638
עפעפית מצרית,Kickxia aegyptiaca,wildflowers,639
לוענית מצויה,Scrophularia xanthoglossa,wildflowers,64
נוציץ עטוף,Pterocephalus brevis,wildflowers,640
קיסוסית קוצנית,Smilax aspera,wildflowers,641
בקבוקון מקומט,Rapistrum rugosum,wildflowers,642
עלוק מצוי,Bellardia trixago,wildflowers,644
שיטה כחלחלה,Acacia saligna,wildflowers,645
פורסקליאה שבירה,Forsskaolea tenacissima,wildflowers,646
קדד באר שבע,Astragalus caprinus,wildflowers,647
חבלבל שעיר,Convolvulus betonicifolius,wildflowers,649
רותם המדבר,Retama raetam,wildflowers,65
ציפורני-חתול מצויות,Calendula arvensis,wildflowers,650
מררית שסועה,Picris asplenioides,wildflowers,651
גרניון הארגמן,Geranium robertianum,wildflowers,652
נץ-חלב דק-עלים,Ornithogalum trichophyllum,wildflowers,653
רומוליאה סגלולית,Romulea bulbocodium,wildflowers,654
עלקת מצרית,Orobanche aegyptiaca,wildflowers,655
פרסטיה מצרית,Farsetia aegyptia,wildflowers,656
נענע המים,Mentha aquatica,wildflowers,657
בוציץ סוככני,Butomus umbellatus,wildflowers,658
אלון מצוי,Quercus calliprinos,wildflowers,659
חוח ספרדי,Scolymus hispanicus,wildflowers,66
שום האבקנים,Allium daninianum,wildflowers,661
שלח ספרדי,Erucaria hispanica,wildflowers,662
שזיף הדב,Prunus ursina,wildflowers,663
חילף החולות,Desmostachya bipinnata,wildflowers,664
רומוליאת השלג,Romulea nivalis,wildflowers,665
קצח השדה,Nigella arvensis,wildflowers,667
צבעוני ההרים,Tulipa agenensis,wildflowers,67
חרחבינה מכחילה,Eryngium creticum,wildflowers,670
ציפורן הלבנון,Dianthus libanotis,wildflowers,671
פרגה אדומה,Glaucium grandiflorum,wildflowers,672
פעמונית גפורה,Campanula sulphurea,wildflowers,673
חורשף נאה,Atractylis prolifera,wildflowers,674
קיפודן בלנש,Echinops polyceras,wildflowers,676
בן-סחלב צריפי,Anacamptis pyramidalis,wildflowers,677
סחלב השקיק,Orchis saccata,wildflowers,678
שום גבוה,Allium ampeloprasum,wildflowers,679
תגית ארץ-ישראלית,Lomelosia palaestina,wildflowers,680
סמר חד,Juncus acutus,wildflowers,681
איריס טוביה,Iris regis-uzziae,wildflowers,685
טבורית נטויה,Umbilicus intermedius,wildflowers,69
סוף מצוי,Typha domingensis,wildflowers,690
אלף-עלה משובל,Myriophyllum spicatum,wildflowers,691
צלע-שור חרוזה,Bupleurum lancifolium,wildflowers,694
בת-חלמית שרועה,Malvella sherardiana,wildflowers,695
עוזרר קוצני,Crataegus aronia,wildflowers,696
קדד גדול-פרי,Astragalus macrocarpus,wildflowers,697
חומעת האווירון,Rumex rothschildianus,wildflowers,698
כרבה מזרחית,Crambe hispanica,wildflowers,699
עולש מצוי,Cichorium pumilum,wildflowers,7
הרדופנין הציצית,Scorzonera papposa,wildflowers,70
נורית המלל,Ranunculus marginatus,wildflowers,700
עלקת חרוקה,Orobanche crenata,wildflowers,701
דל-קרניים כרמלי,Synelcosciadium carmeli,wildflowers,702
חבלבל עדין,Convolvulus pentapetaloides,wildflowers,703
צמרנית הסלעים,Phagnalon rupestre,wildflowers,704
גולנית ערב,Globularia arabica,wildflowers,705
שלהבית דביקה,Phlomis viscosa,wildflowers,706
שמשונית הטיפין,Tuberaria guttata,wildflowers,708
גרגיר הנחלים,Nasturtium officinale,wildflowers,709
אוזן-גדי צהובה,Catananche lutea,wildflowers,710
לענה שיחנית,Artemisia arborescens,wildflowers,711
קרקש צהוב,Colutea istria,wildflowers,712
דמומית משוננת,Adonis dentata,wildflowers,714
אבטיח הפקועה,Citrullus colocynthis,wildflowers,715
ידיד-חולות מצוי,Ammophila arenaria,wildflowers,716
תלתן דו-גוני,Trifolium dichroanthum,wildflowers,717
צבר מצוי,Opuntia ficus-indica,wildflowers,718
סחלב נקוד,Orchis punctulata,wildflowers,719
לוף מנומר,Arum dioscoridis,wildflowers,720
קדד קדוש,Astragalus sanctus,wildflowers,721
עדעד כחול,Limonium sinuatum,wildflowers,723
עכובית הגלגל,Gundelia tournefortii,wildflowers,724
הררית שעירה,Melica persica,wildflowers,725
מצילות החוף,Leopoldia bicolor,wildflowers,726
גפן היין,Vitis vinifera,wildflowers,727
סינפיטון ארץ-ישראלי,Symphytum brachycalyx,wildflowers,728
תלתן אלכסנדרוני,Trifolium alexandrinum,wildflowers,729
לוף מאורך,Arum elongatum,wildflowers,73
עוקץ-עקרב עגול-עלים,Heliotropium rotundifolium,wildflowers,730
פעמונית קטנה,Campanula erinus,wildflowers,731
קחוון החוף,Anthemis leucanthemifolia,wildflowers,732
קחוונית מצויה,Ormenis mixta,wildflowers,733
רכפה מגובששת,Reseda muricata,wildflowers,734
חלוקה ננסית,Thesium humile,wildflowers,735
בן-סירה מיובל,Sanguisorba minor,wildflowers,736
צורית ספרדית,Sedum hispanicum,wildflowers,737
כף-חתול זוחלת,Aeluropus littoralis,wildflowers,738
לבנונית ימית,Otanthus maritimus,wildflowers,739
זוטה לבנה,Micromeria fruticosa,wildflowers,74
גיזרנית החוף,Pseudorlaya pumila,wildflowers,740
יצהרון מכסיף,Elaeagnus angustifolia,wildflowers,741
חבלבל החוף,Convolvulus secundus,wildflowers,742
קיצנית כרתית,Carlina curetum,wildflowers,743
רוש עקוד,Conium maculatum,wildflowers,744
מרוות אייג,Salvia eigii,wildflowers,745
שום הגלגל,Allium schubertii,wildflowers,746
שלחופן קרומי,Tripodion tetraphyllum,wildflowers,747
בר-גביע קוצני,Moluccella spinosa,wildflowers,748
חבלבל סיצילי,Convolvulus siculus,wildflowers,749
גדילן מצוי,Silybum marianum,wildflowers,75
מימון הצפרדעים,Hydrocharis morsus-ranae,wildflowers,750
גלונית מצויה,Ballota undulata,wildflowers,751
מרמר מצוי,Marrubium vulgare,wildflowers,752
געדה כרתית,Teucrium creticum,wildflowers,753
עוקץ-עקרב ריחני,Heliotropium suaveolens,wildflowers,754
אזובית הרמון,Origanum ramonense,wildflowers,755
חד-אבקן ארוך-פרח,Centranthus longiflorus,wildflowers,756
תולענית דוקרנית,Helminthotheca echioides,wildflowers,757
פשתה אשונה,Linum strictum,wildflowers,758
בן-חילף פלמר,Eragrostis palmeri,wildflowers,759
לפופית החוף,Ipomoea stolonifera,wildflowers,76
לוטוס שעיר,Lotus halophilus,wildflowers,760
חבלבל רפואי,Convolvulus scammonia,wildflowers,761
שברק מלבין,Ononis mitissima,wildflowers,762
דרדר קרומי,Centaurea hyalolepis,wildflowers,763
חמשן זוחל,Potentilla reptans,wildflowers,764
יסמין שיחני,Jasminum fruticans,wildflowers,765
חרצית השדות,Glebionis segetum,wildflowers,766
ארכובית צפופה,Polygonum argyrocoleon,wildflowers,767
פעמונית ירושלים,Campanula hierosolymitana,wildflowers,768
אטד החוף,Lycium schweinfurthii,wildflowers,769
קריתמון ימי,Crithmum maritimum,wildflowers,77
מלחית מסורגת,Salsola cyclophylla,wildflowers,770
לוטמית דביקה,Fumana thymifolia,wildflowers,771
אפזרית אדומה,Spergularia rubra,wildflowers,772
נופר צהוב,Nuphar lutea,wildflowers,773
שבטן לבן,Osyris alba,wildflowers,774
בר-עכנאי שיחני,Echiochilon fruticosum,wildflowers,775
חבליל מצוי,Funaria hygrometrica,wildflowers,776
דטורה נטוית-פרי,Datura innoxia,wildflowers,777
זקנן שעיר,Hyparrhenia hirta,wildflowers,778
מחטנית משובלת,Ifloga spicata,wildflowers,779
חבלבלן המשוכות,Calystegia sepium,wildflowers,780
חומעה מגויידת,Rumex pictus,wildflowers,781
כנפון זהוב,Verbesina encelioides,wildflowers,782
חטמית מסורטטת,Alcea striata,wildflowers,784
פיגמית מצויה,Haplophyllum buxbaumii,wildflowers,785
גזר מצוי,Daucus bicolor,wildflowers,786
מפריק נפוח,Myrrhoides nodosa,wildflowers,787
סיגל צנוע,Viola modesta,wildflowers,788
שושנתית הלבנון,Rosularia libanotica,wildflowers,789
חלבלוב משונשן,Euphorbia arguta,wildflowers,790
מרונית סרגלית,Plantanthera holmboei,wildflowers,791
קייצת מסולסלת,Conyza bonariensis,wildflowers,792
אילנתה בלוטית,Ailanthus altissima,wildflowers,793
כתלית יהודה,Parietaria judaica,wildflowers,794
חסת המצפן,Lactuca serriola,wildflowers,795
חבלבל זיתני,Convolvulus oleifolius,wildflowers,796
אתרוג,Citrus medica,wildflowers,797
שום קצר,Allium curtu,wildflowers,798
בר-דורבן אשון,Consolida incana,wildflowers,799
תורמוס ההרים,Lupinus pilosus,wildflowers,8
נר-הלילה החופי,Oenothera drummondii,wildflowers,80
קרקש קיליקי,Colutea cilicica,wildflowers,800
חגווית שעירה,Valantia hispida,wildflowers,801
צלבית ארוכת שיבולת,Crucianella macrostachya,wildflowers,803
עפעפית עגולת-עלים,Kickxia spuria,wildflowers,805
אשל הירדן,Tamarix jordanis,wildflowers,806
אשל מרובע,Tamarix tetragyna,wildflowers,807
אשל קטן-פרחים,Tamarix parviflora,wildflowers,808
עלקלוק דביק,Parentucellia viscosa,wildflowers,809
רצועית הגליל,Himantoglossum caprinum,wildflowers,81
סם-כלב מזרחי,Trachomitum venetum,wildflowers,810
לשישית הצבעים,Chrozophora tinctoria,wildflowers,811
דבשה לבנה,Melilotus albus,wildflowers,812
משקפיים חרמוניים,Fibigia obovata,wildflowers,813
דובדבן שרוע,Cerasus prostrata,wildflowers,814
כף-אווז רבת-עלים,Chenopodium foliosum,wildflowers,815
מללנית מצרית,Lobularia libyca,wildflowers,816
חסרף מזרחי,Anarrhinum forskahlii,wildflowers,817
פעמונית אמיתית,Campanula stricta,wildflowers,818
חמשן נדיר,Potentilla geranioides,wildflowers,819
עכנאי מגובב,Echium glomeratum,wildflowers,82
שילטה צרת-עלים,Peltaria angustifolia,wildflowers,820
איטן ההרים,Phleum montanum,wildflowers,821
כף-עוף מנוצה,Ornithopus compressus,wildflowers,822
גומא ארוך,Cyperus longus,wildflowers,823
ביקיה דקת-עלים,Vicia tenuifolia,wildflowers,824
שנית מתפתלת,Lythrum junceum,wildflowers,825
קדד קוצני,Astragalus deinacanthus,wildflowers,826
גביעול אשון,Velezia rigida,wildflowers,827
קוסיניה חרמונית,Cousinia hermonis,wildflowers,828
דרדר הלבנון,Centaurea drabifolia,wildflowers,829
אדמונית החורש,Paeonia mascula,wildflowers,83
זיברה ננסית,Siebera nana,wildflowers,830
חבושית המטבעות,Cotoneaster racemiflorus,wildflowers,831
דבקה משחירה,Galium incanum,wildflowers,832
אבובית החרטומים,Ziziphora clinopodioides,wildflowers,833
קדד האורנים,Astragalus pinetorum,wildflowers,834
ורד דביק,Rosa pulverulenta,wildflowers,835
קדד מפורץ,Astragalus emarginatus,wildflowers,836
גומא כדורי,Cyperus flavidus,wildflowers,837
קחוון הצבעים,Anthemis tinctoria,wildflowers,838
כשות קוטשי,Cuscuta kotschyana,wildflowers,839
אגס סורי,Pyrus syriaca,wildflowers,84
צללית ערערית,Minuartia juniperina,wildflowers,840
בן-חצב לבנוני,Scilla libanotica,wildflowers,841
זמזומית החרמון,Bellevalia hermonis,wildflowers,843
בוצין דמשקאי,Verbascum damascenum,wildflowers,844
ברומית רבת-מלענים,Bromus danthoniae,wildflowers,845
רתמת הלבנון,Genista libanotica,wildflowers,846
תכלתן מזרחי,Brunnera orientalis,wildflowers,847
חבלבל הלבנון,Convolvulus libanoticus,wildflowers,848
חלבלוב קוצני,Euphorbia erinacea,wildflowers,849
פגוניה רכה,Fagonia mollis,wildflowers,85
פקעון נאה,Bunium paucifolium,wildflowers,850
שום פינברג,Allium feinbergii,wildflowers,851
שום הכרמל,Allium carmeli,wildflowers,852
אליסון הסלעים,Alyssum murale,wildflowers,853
חלבלוב מול-הלבנון,Euphorbia antilibanotica,wildflowers,854
נואית חרמונית,Noaea hermonis,wildflowers,855
קדד אדום-פרחים,Astragalus cruentiflorus,wildflowers,856
ורוניקה מזרחית,Veronica orientalis,wildflowers,857
ביברשטייניה שסועה,Biebersteinia multifida,wildflowers,858
צורית דקת-עלים,Sedum amplexicaule,wildflowers,859
זוגן השיח,Zygophyllum dumosum,wildflowers,86
קדד קרקשי,Astragalus coluteoides,wildflowers,860
קדד קהירי,Astragalus kahiricus,wildflowers,861
מלעניאל הנוצות,Stipa barbata,wildflowers,862
מרווה בוצינית,Salvia microstegia,wildflowers,863
עריר הלבנון,Eremurus libanoticus,wildflowers,864
קדד קיפודי,Astragalus echinus,wildflowers,865
חדעד הלבנון,Acantholimon libanoticum,wildflowers,866
לוטוס מקרין,Lotus corniculatus,wildflowers,867
קדד השרף,Astragalus gummifer,wildflowers,868
טלפיון חרמוני,Telephium imperati,wildflowers,869
הדס מצוי,Myrtus communis,wildflowers,87
מרמר הלבנון,Marrubium libanoticum,wildflowers,870
צמרורת בואסיה,Trichodesma boissieri,wildflowers,871
שיכרון לבן,Hyoscyamus albus,wildflowers,872
אשחר רחב-עלים,Rhamnus alaternus,wildflowers,873
שיזף השיח,Ziziphus lotus,wildflowers,874
צורית גבוהה,Sedum sediforme,wildflowers,875
אליסון חרמוני,Alyssum baumgartnerianum,wildflowers,876
בוצין שיחני,Verbascum fruticosum,wildflowers,877
חמנית מצויה,Helianthus annuus,wildflowers,878
קריפאה שונת-עלים,Cryphaea heteromalla,wildflowers,879
סומקן מעוצה,Onosma frutescens,wildflowers,88
זנב-ארנבת ביצני,Lagurus ovatus,wildflowers,880
שום נטוי,Allium phanerantherum,wildflowers,881
עדעד רותמי,Limonium oleifolium,wildflowers,882
אמיתה גדולה,Ammi majus,wildflowers,883
קנרס סורי,Cynara syriaca,wildflowers,885
צלקנית החרבות,Carpobrotus acinaciformis,wildflowers,886
אמיתה קיצית,Ammi visnaga,wildflowers,887
כרכום השבכה,Crocus cancellatus,wildflowers,888
אחילוף קטן,Biarum bovei,wildflowers,889
מקור-חסידה שעיר,Erodium crassifolium,wildflowers,89
צלצל החומות,Cymbalaria muralis,wildflowers,890
קורטם מכחיל,Carthamus glaucus,wildflowers,891
פרע ריחני,Hypericum hircinum,wildflowers,892
אשמר קוצני,Paliurus spina-christi,wildflowers,893
מילה סורית,Fraxinus syriaca,wildflowers,894
זהבית הבצלצולים,Gagea gageoides,wildflowers,895
אזובית המדבר,Origanum dayi,wildflowers,896
צלף סיצילי,Capparis sicula,wildflowers,897
צלבית רחבת עלים,Crucianella latifolia,wildflowers,898
פשתנית ססגונית,Linaria haelava,wildflowers,899
נפית כפופה,Nepeta curviflora,wildflowers,9
דרדר כחול,Centaurea cyanoides,wildflowers,90
אהרונסוניית פקטורי,Aaronsohnia factorovskyi,wildflowers,900
טוריים מדבריים,Diplotaxis acris,wildflowers,901
זהבית שעירה,Gagea villosa,wildflowers,902
סחלב הביצות,Orchis laxiflora,wildflowers,903
ציפורן חד-שנתי,Dianthus tripunctatus,wildflowers,904
ערטל מדברי,Gymnocarpos decander,wildflowers,905
עדעד מאובק,Limonium pruinosum,wildflowers,907
חורשף חום-קשקשים,Atractylis phaeolepis,wildflowers,908
סחלב איטלקי,Orchis italica,wildflowers,909
חבלבל צמיר,Convolvulus lanatus,wildflowers,910
אסתום מצוי,Astomaea seselifolium,wildflowers,911
אכילאה ריחנית,Achillea fragrantissima,wildflowers,912
ביקיית המשי,Vicia sericocarpa,wildflowers,913
ירבוז עדין,Amaranthus viridis,wildflowers,914
צמר מפוצל,Eremostachys laciniata,wildflowers,916
קדד הסיף,Astragalus dactylocarpus,wildflowers,917
בן-קוצן מאפיר,Picnomon acarna,wildflowers,918
אשליל שעיר,Reaumuria hirtella,wildflowers,919
חיננית חד-שנתית,Bellis annua,wildflowers,92
מעוג מנוקד,Lavatera punctata,wildflowers,920
קייצת קנדית,Conyza canadensis,wildflowers,921
שיכרון מדברי,Hyoscyamus desertorum,wildflowers,922
נורית ארסית,Ranunculus sceleratus,wildflowers,923
כרפס ריחני,Apium graveolens,wildflowers,924
זוגן פשוט,Zygophyllum simplex,wildflowers,925
פרנקניה מאובקת,Frankenia pulverulenta,wildflowers,926
כדורן ענף,Sparganium erectum,wildflowers,927
חיעד קנרי,Aizoon canariense,wildflowers,929
קצח ריסני,Nigella ciliaris,wildflowers,93
ערער ברושי,Juniperus excelsa,wildflowers,930
אדר קטן-עלים,Acer monspessulanum,wildflowers,931
נפית קיליקית,Nepeta cilicia,wildflowers,932
ספלול ססגוני,Aristolochia paecilantha,wildflowers,933
שלהבית צהובת-עלים,Phlomis chrysophylla,wildflowers,934
איסם קטן-פרחים,Vincetoxicum dionysiense,wildflowers,935
ברבראה קטנה,Barbarea brachycarpa,wildflowers,936
הרדופנין רך,Scorzonera mollis,wildflowers,937
קרקפן נמוך,Serratula pusilla,wildflowers,938
קערורית נאדית,Scutellaria utriculata,wildflowers,939
בן-טיון בשרני,Inula crithmoides,wildflowers,94
יערה איטלקית,Lonicera nummulariifolia,wildflowers,940
ציפורנית צרת-עלים,Silene stenobotrys,wildflowers,941
חספסנית זיפנית,Asperula setosa,wildflowers,942
ארנרית הסלעים,Arenaria deflexa,wildflowers,943
צבעוני החרמון,Tulipa lownei,wildflowers,944
לכיד קוצני,Xanthium spinosum,wildflowers,945
שום הלבנון,Allium libani,wildflowers,946
נזמית מקווקוות,Lamium garganicum,wildflowers,947
לפופית החיצים,Ipomoea sagittata,wildflowers,948
זהבית קטנת-פרחים,Gagea micrantha,wildflowers,949
אלקנת הצבעים,Alkanna tinctoria,wildflowers,95
לחך לופת,Plantago amplexicaulis,wildflowers,950
בהק עקרבי,Monsonia helliotropioides,wildflowers,951
גרגרנית ירושלים,Trigonella hierosolymitana,wildflowers,96
אגמון ימי,Bolboschoenus maritimus,wildflowers,968
צללית אשונה,Minuartia decipiens,wildflowers,969
צבעוני ססגוני,Tulipa polychroma,wildflowers,97
ערבז משובל,Centaurium spicatum,wildflowers,970
לשישית מקומטת,Chrozophora plicata,wildflowers,971
גביעול מאוגד,Velezia fasciculata,wildflowers,972
דמסון כוכבני,Damasonium alisma,wildflowers,973
פספלון דו-טורי,Paspalum distichum,wildflowers,974
ארויה משיינית,Araujia sericifera,wildflowers,975
גומא שופע,Cyperus dives,wildflowers,976
סוף רחב-עלים,Typha latifolia,wildflowers,977
אמיך קוצני,Emex spinosa,wildflowers,978
טפרוסיה נאה,Tephrosia apollinea,wildflowers,979
פטל קדוש,Rubus sanguineus,wildflowers,98
חומעה משוננת,Rumex dentatus,wildflowers,980
חומעה מסולסלת,Rumex crispus,wildflowers,981
אלשן ירקרק,Gymnostomum viridulum,wildflowers,983
ברומית קצרת-שיבולית,Bromus brachystachys,wildflowers,984
לחך גדול,Plantago major,wildflowers,985
נאדיד המים,Utricularia australis,wildflowers,986
ארכובית משונשנת,Pericaria decipiens,wildflowers,987
חרחבינה חופית,Eryngium maritimum,wildflowers,988
שיטה סלילנית,vachellia tortilis subsp. Raddiana,wildflowers,989
לוע-ארי גדול,Antirrhinum majus,wildflowers,99
אכילאה קטנת-פרחים,Achillea biebersteinii,wildflowers,990
נטופית שעירה,Althaea hirsuta,wildflowers,991
קערורית שיחנית,Scutellaria tomentosa,wildflowers,992
קיפודן גיירדו,Echinops gaillardotii,wildflowers,993
שום הלענה,Allium artemisietorum,wildflowers,994
אגרוסטמת השדות,Agrostemma githago,wildflowers,995
אבוטילון השיח,Abutilon fruticosum,wildflowers,996
אבוטילון תיאופרסטוס,Abutilon theophrasti,wildflowers,997
ציפורני-חתול עבות,Calendula pachysperma,wildflowers,998
אחילוף החורן,Biarum auraniticum,wildflowers,999
